Customer_Id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
15292,201,1,178.39,1,1,1,3,1,At-Risk / Inactive
15296,50,6,3672.86,3,5,5,13,0,Regular Customers
15297,10,3,641.94,5,3,3,11,0,Regular Customers
15298,2,12,4799.9,5,5,5,15,0,Regular Customers
15299,67,6,3907.01,3,5,5,13,0,Regular Customers
15300,64,1,496.44,3,1,3,7,0,Regular Customers
15301,50,12,5049.95,3,5,5,13,0,Regular Customers
15303,290,1,574.02,1,1,3,5,1,At-Risk / Inactive
15304,60,8,694.4,3,5,3,11,0,Regular Customers
15306,64,3,1174.3500000000001,3,3,4,10,0,Regular Customers
15307,95,1,205.3,2,1,1,4,0,Regular Customers
15308,274,1,310.47,1,1,2,4,1,At-Risk / Inactive
15311,0,91,60632.75,5,5,5,15,2,VIP Customers
15312,75,4,924.85,2,4,4,10,0,Regular Customers
15313,110,1,52.0,2,1,1,4,0,Regular Customers
15314,199,1,327.97,1,1,2,4,1,At-Risk / Inactive
15315,64,2,570.5,3,3,3,9,0,Regular Customers
15316,326,1,165.0,1,1,1,3,1,At-Risk / Inactive
15318,3,1,312.62,5,1,2,8,0,Regular Customers
15319,283,1,204.5,1,1,1,3,1,At-Risk / Inactive
15320,44,1,267.13,3,1,2,6,0,Regular Customers
15321,70,3,2748.31,3,3,5,11,0,Regular Customers
15322,85,1,679.68,2,1,3,6,0,Regular Customers
15325,103,1,161.74,2,1,1,4,0,Regular Customers
15326,333,1,311.71,1,1,2,4,1,At-Risk / Inactive
15327,52,1,208.75,3,1,1,5,0,Regular Customers
15329,39,3,1049.7,3,3,4,10,0,Regular Customers
15330,32,2,714.9599999999999,4,3,3,10,0,Regular Customers
15332,366,4,1661.06,1,4,4,9,1,At-Risk / Inactive
15333,208,1,1028.56,1,1,4,6,1,At-Risk / Inactive
15334,156,3,347.87,2,3,2,7,1,At-Risk / Inactive
15335,53,1,170.22,3,1,1,5,0,Regular Customers
15339,66,2,574.07,3,3,3,9,0,Regular Customers
15341,80,1,2020.52,2,1,4,7,0,Regular Customers
15342,129,1,406.09000000000003,2,1,2,5,0,Regular Customers
15343,87,1,364.5,2,1,2,5,0,Regular Customers
15344,0,3,563.94,5,3,3,11,0,Regular Customers
15345,45,1,393.54,3,1,2,6,0,Regular Customers
15346,332,1,252.42000000000002,1,1,2,4,1,At-Risk / Inactive
15347,366,1,201.60000000000002,1,1,1,3,1,At-Risk / Inactive
15348,72,1,158.04,2,1,1,4,0,Regular Customers
15349,158,2,463.91,2,3,2,7,1,At-Risk / Inactive
15350,373,1,115.65,1,1,1,3,1,At-Risk / Inactive
15351,12,7,1934.66,5,5,4,14,0,Regular Customers
15353,254,2,770.12,1,3,3,7,1,At-Risk / Inactive
15355,29,2,277.05,4,3,2,9,0,Regular Customers
15356,31,10,2718.03,4,5,5,14,0,Regular Customers
15358,4,22,8347.2,5,5,5,15,3,High-Value Customers
15360,39,1,427.93,3,1,2,6,0,Regular Customers
15361,361,1,418.92,1,1,2,4,1,At-Risk / Inactive
15363,372,1,326.0,1,1,2,4,1,At-Risk / Inactive
15364,95,2,913.19,2,3,3,8,0,Regular Customers
15365,25,7,2314.32,4,5,5,14,0,Regular Customers
15366,75,2,602.51,2,3,3,8,0,Regular Customers
15367,57,4,1877.5900000000001,3,4,4,11,0,Regular Customers
15368,21,1,446.94000000000005,4,1,2,7,0,Regular Customers
15370,40,7,2386.05,3,5,5,13,0,Regular Customers
15372,137,1,2007.4,2,1,4,7,0,Regular Customers
15373,8,12,2415.91,5,5,5,15,0,Regular Customers
15374,128,1,168.0,2,1,1,4,0,Regular Customers
15376,40,3,1221.56,3,3,4,10,0,Regular Customers
15379,169,7,3703.29,2,5,5,12,1,At-Risk / Inactive
15380,8,5,1690.26,5,4,4,13,0,Regular Customers
15381,213,2,596.85,1,3,3,7,1,At-Risk / Inactive
15382,14,6,5955.71,5,5,5,15,0,Regular Customers
15384,169,2,642.41,2,3,3,8,1,At-Risk / Inactive
15385,40,1,316.88,3,1,2,6,0,Regular Customers
15386,186,1,394.14,1,1,2,4,1,At-Risk / Inactive
15388,270,1,140.54,1,1,1,3,1,At-Risk / Inactive
15389,172,1,500.0,2,1,3,6,1,At-Risk / Inactive
15392,4,4,1535.53,5,4,4,13,0,Regular Customers
15393,16,2,231.86,4,3,1,8,0,Regular Customers
15394,9,4,2183.54,5,4,5,14,0,Regular Customers
15395,325,1,107.45,1,1,1,3,1,At-Risk / Inactive
15396,112,1,288.18,2,1,2,5,0,Regular Customers
15397,289,1,94.0,1,1,1,3,1,At-Risk / Inactive
15398,16,2,1345.53,4,3,4,11,0,Regular Customers
15399,1,3,815.77,5,3,3,11,0,Regular Customers
15400,92,5,716.2,2,4,3,9,0,Regular Customers
15402,148,2,626.35,2,3,3,8,1,At-Risk / Inactive
15405,189,1,349.1,1,1,2,4,1,At-Risk / Inactive
15406,31,2,510.71000000000004,4,3,3,10,0,Regular Customers
15407,33,4,1046.74,3,4,4,11,0,Regular Customers
15408,264,1,267.18,1,1,2,4,1,At-Risk / Inactive
15410,84,8,3450.84,2,5,5,12,0,Regular Customers
15411,26,4,1348.93,4,4,4,12,0,Regular Customers
15412,171,1,190.53,2,1,1,4,1,At-Risk / Inactive
15414,9,3,774.9000000000001,5,3,3,11,0,Regular Customers
15415,313,1,559.61,1,1,3,5,1,At-Risk / Inactive
15416,64,4,3984.32,3,4,5,12,0,Regular Customers
15417,85,1,508.8,2,1,3,6,0,Regular Customers
15419,24,1,135.86,4,1,1,6,0,Regular Customers
15421,58,4,950.36,3,4,4,11,0,Regular Customers
15422,323,2,97.7,1,3,1,5,1,At-Risk / Inactive
15423,38,1,43.5,3,1,1,5,0,Regular Customers
15424,254,2,383.34,1,3,2,6,1,At-Risk / Inactive
15426,19,5,1404.07,4,4,4,12,0,Regular Customers
15427,33,3,1430.54,3,3,4,10,0,Regular Customers
15428,15,1,93.78,4,1,1,6,0,Regular Customers
15429,26,2,397.35,4,3,2,9,0,Regular Customers
15432,23,1,171.19000000000003,4,1,1,6,0,Regular Customers
15433,213,2,533.3,1,3,3,7,1,At-Risk / Inactive
15434,8,5,1041.48,5,4,4,13,0,Regular Customers
15435,22,1,149.29,4,1,1,6,0,Regular Customers
15436,12,3,1067.75,5,3,4,12,0,Regular Customers
15437,262,1,200.16,1,1,1,3,1,At-Risk / Inactive
15438,131,1,156.57999999999998,2,1,1,4,0,Regular Customers
15440,54,3,383.68,3,3,2,8,0,Regular Customers
15442,248,1,594.0,1,1,3,5,1,At-Risk / Inactive
15443,1,7,3213.59,5,5,5,15,0,Regular Customers
15444,9,2,1411.21,5,3,4,12,0,Regular Customers
15445,264,1,113.5,1,1,1,3,1,At-Risk / Inactive
15447,330,1,155.17000000000002,1,1,1,3,1,At-Risk / Inactive
15448,312,1,494.64,1,1,3,5,1,At-Risk / Inactive
15449,26,3,974.52,4,3,4,11,0,Regular Customers
15450,30,1,429.84,4,1,2,7,0,Regular Customers
15452,29,3,528.48,4,3,3,10,0,Regular Customers
15453,1,7,1371.77,5,5,4,14,0,Regular Customers
15454,362,1,179.1,1,1,1,3,1,At-Risk / Inactive
15456,283,3,434.59,1,3,2,6,1,At-Risk / Inactive
15457,262,1,237.07,1,1,1,3,1,At-Risk / Inactive
15458,25,1,161.64,4,1,1,6,0,Regular Customers
15460,354,1,214.26,1,1,1,3,1,At-Risk / Inactive
15462,94,3,234.6,2,3,1,6,0,Regular Customers
15463,29,1,126.14,4,1,1,6,0,Regular Customers
15464,338,1,1044.65,1,1,4,6,1,At-Risk / Inactive
15465,19,18,7354.62,4,5,5,14,3,High-Value Customers
15466,85,1,334.53,2,1,2,5,0,Regular Customers
15467,9,3,524.88,5,3,3,11,0,Regular Customers
15468,51,2,467.51,3,3,2,8,0,Regular Customers
15469,50,2,538.55,3,3,3,9,0,Regular Customers
15471,2,1,454.48,5,1,2,8,0,Regular Customers
15472,113,1,371.56,2,1,2,5,0,Regular Customers
15473,14,7,1771.2,5,5,4,14,0,Regular Customers
15475,77,1,454.11,2,1,2,5,0,Regular Customers
15478,40,2,1399.92,3,3,4,10,0,Regular Customers
15480,116,1,905.5,2,1,3,6,0,Regular Customers
15482,15,11,10839.76,4,5,5,14,3,High-Value Customers
15483,161,4,225.26,2,4,1,7,1,At-Risk / Inactive
15484,1,4,3590.41,5,4,5,14,0,Regular Customers
15485,30,3,2564.5,4,3,5,12,0,Regular Customers
15488,92,1,91.32000000000001,2,1,1,4,0,Regular Customers
15489,22,3,1134.28,4,3,4,11,0,Regular Customers
15491,95,6,3100.09,2,5,5,12,0,Regular Customers
15492,28,2,659.46,4,3,3,10,0,Regular Customers
15493,32,5,1953.41,4,4,4,12,0,Regular Customers
15494,21,2,1280.58,4,3,4,11,0,Regular Customers
15497,17,2,1262.2,4,3,4,11,0,Regular Customers
15498,2,27,13316.4,5,5,5,15,3,High-Value Customers
15500,8,4,1131.56,5,4,4,13,0,Regular Customers
15502,15,10,6923.98,4,5,5,14,0,Regular Customers
15503,362,1,141.04,1,1,1,3,1,At-Risk / Inactive
15504,81,1,52.83,2,1,1,4,0,Regular Customers
15505,52,5,3610.96,3,4,5,12,0,Regular Customers
15506,22,3,972.08,4,3,4,11,0,Regular Customers
15507,171,1,475.86,2,1,2,5,1,At-Risk / Inactive
15508,189,6,1000.27,1,5,4,10,1,At-Risk / Inactive
15510,330,1,250.0,1,1,2,4,1,At-Risk / Inactive
15511,11,5,900.53,5,4,3,12,0,Regular Customers
15512,155,2,121.0,2,3,1,6,1,At-Risk / Inactive
15513,33,19,14758.22,3,5,5,13,3,High-Value Customers
15514,12,11,4023.7200000000003,5,5,5,15,0,Regular Customers
15516,44,3,62.43,3,3,1,7,0,Regular Customers
15517,233,1,267.03,1,1,2,4,1,At-Risk / Inactive
15518,64,8,1921.55,3,5,4,12,0,Regular Customers
15520,1,1,343.5,5,1,2,8,0,Regular Customers
15521,40,8,3000.2,3,5,5,13,0,Regular Customers
15522,32,2,397.99,4,3,2,9,0,Regular Customers
15523,84,1,412.01000000000005,2,1,2,5,0,Regular Customers
15524,24,1,440.0,4,1,2,7,0,Regular Customers
15525,2,3,731.87,5,3,3,11,0,Regular Customers
15526,33,2,148.44,3,3,1,7,0,Regular Customers
15527,18,8,2428.53,4,5,5,14,0,Regular Customers
15528,254,1,229.33,1,1,1,3,1,At-Risk / Inactive
15529,22,11,3960.05,4,5,5,14,0,Regular Customers
15530,21,4,1497.31,4,4,4,12,0,Regular Customers
15531,8,2,1972.39,5,3,4,12,0,Regular Customers
15532,25,4,1554.83,4,4,4,12,0,Regular Customers
15533,19,3,807.57,4,3,3,10,0,Regular Customers
15535,173,4,502.9,2,4,3,9,1,At-Risk / Inactive
15537,163,1,110.92,2,1,1,4,1,At-Risk / Inactive
15539,7,1,538.46,5,1,3,9,0,Regular Customers
15540,11,1,213.3,5,1,1,7,0,Regular Customers
15541,114,1,85.13000000000001,2,1,1,4,0,Regular Customers
15543,288,1,127.86,1,1,1,3,1,At-Risk / Inactive
15544,9,9,3546.71,5,5,5,15,0,Regular Customers
15545,54,2,288.96999999999997,3,3,2,8,0,Regular Customers
15547,7,14,4910.6,5,5,5,15,3,High-Value Customers
15549,77,3,1677.71,2,3,4,9,0,Regular Customers
15550,4,4,575.63,5,4,3,12,0,Regular Customers
15551,36,1,436.06,3,1,2,6,0,Regular Customers
15552,217,1,90.12,1,1,1,3,1,At-Risk / Inactive
15553,60,1,428.93,3,1,2,6,0,Regular Customers
15554,277,1,217.2,1,1,1,3,1,At-Risk / Inactive
15555,12,16,4791.87,5,5,5,15,3,High-Value Customers
15556,24,1,279.77,4,1,2,7,0,Regular Customers
15557,28,1,468.91,4,1,2,7,0,Regular Customers
15561,11,4,800.5899999999999,5,4,3,12,0,Regular Customers
15562,351,1,134.55,1,1,1,3,1,At-Risk / Inactive
15563,22,3,1361.44,4,3,4,11,0,Regular Customers
15565,50,2,173.16000000000003,3,3,1,7,0,Regular Customers
15567,18,1,186.01,4,1,1,6,0,Regular Customers
15568,2,3,758.29,5,3,3,11,0,Regular Customers
15569,103,5,1375.71,2,4,4,10,0,Regular Customers
15570,7,12,4148.82,5,5,5,15,0,Regular Customers
15571,11,4,650.4300000000001,5,4,3,12,0,Regular Customers
15572,4,7,2533.42,5,5,5,15,0,Regular Customers
15573,31,2,583.24,4,3,3,10,0,Regular Customers
15574,177,4,675.64,2,4,3,9,1,At-Risk / Inactive
15576,37,1,921.37,3,1,3,7,0,Regular Customers
15577,151,3,258.88,2,3,2,7,1,At-Risk / Inactive
15578,162,1,127.1,2,1,1,4,1,At-Risk / Inactive
15579,68,2,327.6,3,3,2,8,0,Regular Customers
15581,156,10,717.4300000000001,2,5,3,10,0,Regular Customers
15582,24,3,682.9100000000001,4,3,3,10,0,Regular Customers
15584,23,4,720.86,4,4,3,11,0,Regular Customers
15585,176,1,455.3,2,1,2,5,1,At-Risk / Inactive
15587,50,4,913.68,3,4,3,10,0,Regular Customers
15589,255,3,478.53,1,3,2,6,1,At-Risk / Inactive
15592,46,1,388.58,3,1,2,6,0,Regular Customers
15593,70,1,199.8,3,1,1,5,0,Regular Customers
15594,15,5,1771.78,4,4,4,12,0,Regular Customers
15596,100,5,1406.59,2,4,4,10,0,Regular Customers
15597,35,1,324.57,3,1,2,6,0,Regular Customers
15598,53,1,240.68,3,1,1,5,0,Regular Customers
15599,26,2,761.74,4,3,3,10,0,Regular Customers
15601,11,14,6776.56,5,5,5,15,3,High-Value Customers
15602,8,9,1297.8700000000001,5,5,4,14,0,Regular Customers
15603,78,1,48.480000000000004,2,1,1,4,0,Regular Customers
15604,52,1,216.39000000000001,3,1,1,5,0,Regular Customers
15605,36,5,1198.23,3,4,4,11,0,Regular Customers
15606,61,9,2920.16,3,5,5,13,0,Regular Customers
15607,336,1,104.76,1,1,1,3,1,At-Risk / Inactive
15608,28,4,1093.68,4,4,4,12,0,Regular Customers
15609,184,1,298.48,1,1,2,4,1,At-Risk / Inactive
15610,51,1,112.46000000000001,3,1,1,5,0,Regular Customers
15611,9,11,1570.45,5,5,4,14,0,Regular Customers
15612,36,2,195.15,3,3,1,7,0,Regular Customers
15615,10,23,10399.74,5,5,5,15,3,High-Value Customers
15618,32,4,776.85,4,4,3,11,0,Regular Customers
15619,10,1,336.4,5,1,2,8,0,Regular Customers
15620,56,3,1553.18,3,3,4,10,0,Regular Customers
15621,4,4,1293.03,5,4,4,13,0,Regular Customers
15622,43,9,3709.56,3,5,5,13,0,Regular Customers
15623,141,1,301.03000000000003,2,1,2,5,0,Regular Customers
15624,116,4,588.13,2,4,3,9,0,Regular Customers
15625,103,4,1534.26,2,4,4,10,0,Regular Customers
15626,74,2,675.8,2,3,3,8,0,Regular Customers
15628,4,9,2870.2400000000002,5,5,5,15,0,Regular Customers
15630,45,2,1186.35,3,3,4,10,0,Regular Customers
15632,15,8,3285.31,4,5,5,14,0,Regular Customers
15634,17,1,243.55,4,1,1,6,0,Regular Customers
15636,89,2,724.76,2,3,3,8,0,Regular Customers
15637,52,1,223.36,3,1,1,5,0,Regular Customers
15639,134,1,425.32,2,1,2,5,0,Regular Customers
15640,4,15,12416.11,5,5,5,15,3,High-Value Customers
15641,105,4,1878.8,2,4,4,10,0,Regular Customers
15643,191,3,664.0,1,3,3,7,1,At-Risk / Inactive
15644,166,4,803.54,2,4,3,9,1,At-Risk / Inactive
15645,18,1,611.59,4,1,3,8,0,Regular Customers
15646,157,3,447.64000000000004,2,3,2,7,1,At-Risk / Inactive
15648,204,2,639.5,1,3,3,7,1,At-Risk / Inactive
15649,336,2,816.0,1,3,3,7,1,At-Risk / Inactive
15651,36,3,646.3,3,3,3,9,0,Regular Customers
15652,91,1,337.74,2,1,2,5,0,Regular Customers
15653,92,2,877.44,2,3,3,8,0,Regular Customers
15654,9,2,922.53,5,3,4,12,0,Regular Customers
15655,243,1,560.6700000000001,1,1,3,5,1,At-Risk / Inactive
15656,45,4,748.5,3,4,3,10,0,Regular Customers
15657,22,1,30.0,4,1,1,6,0,Regular Customers
15658,190,5,1024.1000000000001,1,4,4,9,1,At-Risk / Inactive
15659,43,1,306.45,3,1,2,6,0,Regular Customers
15660,25,9,1600.86,4,5,4,13,0,Regular Customers
15661,317,2,309.8,1,3,2,6,1,At-Risk / Inactive
15663,106,1,138.14,2,1,1,4,0,Regular Customers
15664,50,1,386.43,3,1,2,6,0,Regular Customers
15665,168,2,2222.21,2,3,5,10,1,At-Risk / Inactive
15667,39,1,301.32000000000005,3,1,2,6,0,Regular Customers
15668,217,1,76.32000000000001,1,1,1,3,1,At-Risk / Inactive
15669,40,4,684.34,3,4,3,10,0,Regular Customers
15670,296,1,173.05,1,1,1,3,1,At-Risk / Inactive
15671,18,7,2657.13,4,5,5,14,0,Regular Customers
15673,88,4,2726.23,2,4,5,11,0,Regular Customers
15674,73,4,2111.89,2,4,5,11,0,Regular Customers
15675,81,3,323.69,2,3,2,7,0,Regular Customers
15676,18,3,3435.76,4,4,5,13,0,Regular Customers
15677,49,1,657.23,3,1,3,7,0,Regular Customers
15678,52,1,352.7,3,1,2,6,0,Regular Customers
15679,24,4,781.28,4,4,3,11,0,Regular Customers
15680,9,3,1333.68,5,4,4,13,0,Regular Customers
15681,25,5,1426.16,4,4,4,12,0,Regular Customers
15683,117,1,193.75,2,1,1,4,0,Regular Customers
15687,8,9,2993.1,5,5,5,15,0,Regular Customers
15689,119,2,254.1,2,3,2,7,0,Regular Customers
15690,4,2,239.76,5,3,1,9,0,Regular Customers
15691,252,1,136.8,1,1,1,3,1,At-Risk / Inactive
15692,28,1,191.04,4,1,1,6,0,Regular Customers
15694,0,13,6464.4,5,5,5,15,3,High-Value Customers
15695,266,2,409.98,1,3,2,6,1,At-Risk / Inactive
15696,33,8,2711.11,3,5,5,13,0,Regular Customers
15699,17,1,309.65,4,1,2,7,0,Regular Customers
15700,172,2,696.68,2,3,3,8,1,At-Risk / Inactive
15701,2,4,1529.0,5,4,4,13,0,Regular Customers
15703,264,1,211.5,1,1,1,3,1,At-Risk / Inactive
15704,140,4,2293.62,2,4,5,11,0,Regular Customers
15705,201,1,143.1,1,1,1,3,1,At-Risk / Inactive
15706,63,4,1060.56,3,4,4,11,0,Regular Customers
15707,35,4,916.98,3,4,3,10,0,Regular Customers
15708,40,7,3235.25,3,5,5,13,0,Regular Customers
15709,283,1,133.25,1,1,1,3,1,At-Risk / Inactive
15712,9,5,1072.3600000000001,5,4,4,13,0,Regular Customers
15713,143,2,356.7,2,3,2,7,0,Regular Customers
15714,11,2,330.03000000000003,5,3,2,10,0,Regular Customers
15716,145,4,1101.11,2,4,4,10,0,Regular Customers
15717,234,1,150.3,1,1,1,3,1,At-Risk / Inactive
15719,32,13,5028.42,4,5,5,14,0,Regular Customers
15720,24,1,598.73,4,1,3,8,0,Regular Customers
15721,11,1,471.40000000000003,5,2,2,9,0,Regular Customers
15722,35,5,2211.21,3,4,5,12,0,Regular Customers
15723,364,1,190.70000000000002,1,2,1,4,1,At-Risk / Inactive
15724,201,2,218.25,1,3,1,5,1,At-Risk / Inactive
15725,15,1,415.25,4,2,2,8,0,Regular Customers
15727,16,7,5159.06,4,5,5,14,0,Regular Customers
15729,212,1,85.0,1,2,1,4,1,At-Risk / Inactive
15730,65,3,1120.88,3,4,4,11,0,Regular Customers
15732,212,2,294.12,1,3,2,6,1,At-Risk / Inactive
15733,282,1,162.3,1,2,1,4,1,At-Risk / Inactive
15734,114,2,1339.45,2,3,4,9,0,Regular Customers
15737,14,8,1188.1200000000001,5,5,4,14,0,Regular Customers
15738,18,16,4812.42,4,5,5,14,3,High-Value Customers
15739,66,1,449.12,3,2,2,7,0,Regular Customers
15740,49,1,154.88,3,2,1,6,0,Regular Customers
15743,16,4,775.96,4,4,3,11,0,Regular Customers
15744,77,1,34.8,2,2,1,5,0,Regular Customers
15745,19,4,1094.5900000000001,4,4,4,12,0,Regular Customers
15746,134,1,196.88,2,2,1,5,0,Regular Customers
15747,12,3,946.64,5,4,4,13,0,Regular Customers
15748,40,1,144.36,3,2,1,6,0,Regular Customers
15749,235,3,44534.3,1,4,5,10,3,High-Value Customers
15750,2,8,2463.05,5,5,5,15,0,Regular Customers
15752,39,7,2626.6,3,5,5,13,0,Regular Customers
15753,304,1,79.2,1,2,1,4,1,At-Risk / Inactive
15754,51,3,458.57,3,4,2,9,0,Regular Customers
15755,10,6,2364.25,5,5,5,15,0,Regular Customers
15756,61,4,528.01,3,4,3,10,0,Regular Customers
15757,65,2,714.42,3,3,3,9,0,Regular Customers
15758,24,1,205.25,4,2,1,7,0,Regular Customers
15759,218,3,253.04000000000002,1,4,2,7,1,At-Risk / Inactive
15762,65,2,583.75,3,3,3,9,0,Regular Customers
15763,31,2,1086.92,4,3,4,11,0,Regular Customers
15764,88,6,3279.9700000000003,2,5,5,12,0,Regular Customers
15766,64,1,315.06,3,2,2,7,0,Regular Customers
15768,115,3,621.83,2,4,3,9,0,Regular Customers
15769,7,26,56252.72,5,5,5,15,3,High-Value Customers
15773,5,1,635.6800000000001,5,2,3,10,0,Regular Customers
15774,68,1,270.8,3,2,2,7,0,Regular Customers
15775,245,1,104.9,1,2,1,4,1,At-Risk / Inactive
15776,133,1,241.62,2,2,1,5,0,Regular Customers
15777,241,4,1047.1100000000001,1,4,4,9,1,At-Risk / Inactive
15780,183,3,475.28000000000003,1,4,2,7,1,At-Risk / Inactive
15781,25,3,345.46000000000004,4,4,2,10,0,Regular Customers
15782,9,3,2614.74,5,4,5,14,0,Regular Customers
15783,10,1,246.3,5,2,1,8,0,Regular Customers
15785,32,5,2328.9700000000003,4,4,5,13,0,Regular Customers
15786,46,3,4919.0,3,4,5,12,0,Regular Customers
15787,26,3,933.26,4,4,4,12,0,Regular Customers
15789,358,1,351.3,1,2,2,5,1,At-Risk / Inactive
15790,10,1,218.75,5,2,1,8,0,Regular Customers
15791,43,2,1612.69,3,3,4,10,0,Regular Customers
15793,14,3,965.61,5,4,4,13,0,Regular Customers
15795,149,1,610.01,2,2,3,7,1,At-Risk / Inactive
15796,1,8,2707.61,5,5,5,15,0,Regular Customers
15797,113,3,2192.4,2,4,5,11,0,Regular Customers
15799,75,3,884.14,2,4,3,9,0,Regular Customers
15800,107,2,696.89,2,3,3,8,0,Regular Customers
15801,46,3,1063.95,3,4,4,11,0,Regular Customers
15803,51,1,415.82000000000005,3,2,2,7,0,Regular Customers
15804,0,13,4206.39,5,5,5,15,0,Regular Customers
15805,23,17,5488.18,4,5,5,14,3,High-Value Customers
15806,46,3,784.58,3,4,3,10,0,Regular Customers
15807,50,3,903.9,3,4,3,10,0,Regular Customers
15808,306,4,3651.27,1,4,5,10,1,At-Risk / Inactive
15809,36,5,515.77,3,4,3,10,0,Regular Customers
15810,78,4,1391.98,2,4,4,10,0,Regular Customers
15811,22,6,2218.62,4,5,5,14,0,Regular Customers
15812,107,5,1801.14,2,4,4,10,0,Regular Customers
15813,207,2,1303.9099999999999,1,3,4,8,1,At-Risk / Inactive
15814,16,4,1945.3300000000002,4,4,4,12,0,Regular Customers
15815,63,5,2100.6,3,4,5,12,0,Regular Customers
15819,49,4,1905.45,3,4,4,11,0,Regular Customers
15820,319,1,206.98,1,2,1,4,1,At-Risk / Inactive
15821,44,2,570.96,3,3,3,9,0,Regular Customers
15822,3,2,885.47,5,3,3,11,0,Regular Customers
15825,172,1,532.94,2,2,3,7,1,At-Risk / Inactive
15826,56,3,1654.31,3,4,4,11,0,Regular Customers
15827,73,14,1836.09,2,5,4,11,0,Regular Customers
15829,99,2,636.14,2,3,3,8,0,Regular Customers
15830,37,1,576.0,3,2,3,8,0,Regular Customers
15831,58,3,794.64,3,4,3,10,0,Regular Customers
15832,254,1,836.79,1,2,3,6,1,At-Risk / Inactive
15834,70,4,2222.65,3,4,5,12,0,Regular Customers
15835,44,4,954.09,3,4,4,11,0,Regular Customers
15836,50,1,137.37,3,2,1,6,0,Regular Customers
15837,64,1,391.98,3,2,2,7,0,Regular Customers
15838,11,19,33643.08,5,5,5,15,3,High-Value Customers
15839,33,3,1048.49,3,4,4,11,0,Regular Customers
15840,58,2,355.56,3,3,2,8,0,Regular Customers
15841,72,4,1224.06,2,4,4,10,0,Regular Customers
15843,303,1,118.95,1,2,1,4,1,At-Risk / Inactive
15844,46,1,130.73999999999998,3,2,1,6,0,Regular Customers
15845,17,8,3711.77,4,5,5,14,0,Regular Customers
15847,38,2,389.27,3,3,2,8,0,Regular Customers
15850,19,2,234.88,4,3,1,8,0,Regular Customers
15852,186,2,160.71,1,3,1,5,1,At-Risk / Inactive
15853,51,1,110.8,3,2,1,6,0,Regular Customers
15854,4,12,2969.12,5,5,5,15,0,Regular Customers
15855,136,5,712.24,2,4,3,9,0,Regular Customers
15856,4,27,16142.380000000001,5,5,5,15,3,High-Value Customers
15857,18,1,297.0,4,2,2,8,0,Regular Customers
15858,15,5,1427.57,4,4,4,12,0,Regular Customers
15860,40,8,965.16,3,5,4,12,0,Regular Customers
15861,12,8,3146.92,5,5,5,15,0,Regular Customers
15862,8,4,832.88,5,4,3,12,0,Regular Customers
15863,25,2,68.84,4,3,1,8,0,Regular Customers
15864,22,6,1936.32,4,5,4,13,0,Regular Customers
15865,40,3,895.13,3,4,3,10,0,Regular Customers
15866,101,1,211.89,2,2,1,5,0,Regular Customers
15867,5,15,3803.6,5,5,5,15,3,High-Value Customers
15869,277,2,149.64,1,3,1,5,1,At-Risk / Inactive
15870,32,1,351.44,4,2,2,8,0,Regular Customers
15872,14,2,316.25,5,3,2,10,0,Regular Customers
15874,63,7,4405.88,3,5,5,13,0,Regular Customers
15877,1,2,490.33,5,3,3,11,0,Regular Customers
15880,369,1,329.03,1,2,2,5,1,At-Risk / Inactive
15881,312,5,501.39,1,4,3,8,1,At-Risk / Inactive
15882,198,4,514.08,1,4,3,8,1,At-Risk / Inactive
15883,2,2,396.48,5,3,2,10,0,Regular Customers
15885,93,1,349.35,2,2,2,6,0,Regular Customers
15886,60,1,181.09,3,2,1,6,0,Regular Customers
15888,80,1,162.64,2,2,1,5,0,Regular Customers
15889,156,2,400.77,2,3,2,7,1,At-Risk / Inactive
15891,226,1,509.13,1,2,3,6,1,At-Risk / Inactive
15894,253,2,257.6,1,3,2,6,1,At-Risk / Inactive
15895,149,1,179.17,2,2,1,5,1,At-Risk / Inactive
15897,194,2,208.59,1,3,1,5,1,At-Risk / Inactive
15898,1,5,1383.83,5,4,4,13,0,Regular Customers
15899,368,1,56.25,1,2,1,4,1,At-Risk / Inactive
15900,23,1,337.28000000000003,4,2,2,8,0,Regular Customers
15901,16,3,349.75,4,4,2,10,0,Regular Customers
15903,9,7,5126.76,5,5,5,15,0,Regular Customers
15904,8,1,164.68,5,2,1,8,0,Regular Customers
15906,19,7,1567.69,4,5,4,13,0,Regular Customers
15907,3,3,881.87,5,4,3,12,0,Regular Customers
15909,173,1,191.94,2,2,1,5,1,At-Risk / Inactive
15910,0,8,1228.88,5,5,4,14,0,Regular Customers
15912,178,2,264.62,2,3,2,7,1,At-Risk / Inactive
15916,16,8,1502.8600000000001,4,5,4,13,0,Regular Customers
15917,247,1,123.1,1,2,1,4,1,At-Risk / Inactive
15918,190,2,334.23,1,3,2,6,1,At-Risk / Inactive
15919,19,2,525.69,4,3,3,10,0,Regular Customers
15920,154,3,163.55,2,4,1,7,1,At-Risk / Inactive
15921,172,1,323.03000000000003,2,2,2,6,1,At-Risk / Inactive
15922,373,1,369.5,1,2,2,5,1,At-Risk / Inactive
15923,372,1,127.08,1,2,1,4,1,At-Risk / Inactive
15925,194,1,207.15,1,2,1,4,1,At-Risk / Inactive
15930,67,1,426.63,3,2,2,7,0,Regular Customers
